Presion,Tonelaje,Velocidad,%Solidos,Potencia,F80,Brazo,picos_intens
148.81233529388783,348.3026475968357,1974.943245979873,70.6624373904237,688.1286471447999,129.51569481743627,44.124908652049115,0
262.97112198610114,366.34653364688427,1908.9605161094032,80.35400251448615,804.5707203480991,140.66136203413626,79.9510446573683,1
177.37826698624548,360.95215381294076,1812.9380754337508,73.55686564560831,655.3469829125008,114.52353035983869,64.41969402348266,0
189.52168955380978,391.7980795310338,2166.3540574548947,79.24403381767691,933.3613735403871,140.40304458662317,64.70279567235393,1
213.47663441511702,380.6118479920863,2285.0045187990745,91.82422610325813,1088.311454106924,130.7492553016463,64.94243844658567,1
186.5401973757863,275.72758392239336,1890.2843472909663,72.37895774982177,794.8811475497148,129.67101437263568,51.35583900898681,0
136.58769180409178,321.99663881416444,1777.3247428964175,66.00245586221122,884.0426919925201,95.79615282060863,53.54111232557768,0
171.83333674346662,319.036564600718,1449.8734436684542,73.93580889558181,692.4554301179496,122.19434319162777,42.200544232329314,0
159.313838966512,365.62900104355583,1761.7253737467818,76.331987001788,788.6576683039682,134.55087885311406,53.573663824087,0
181.20936896234736,333.0975606880501,1655.6054287371073,75.57769025852,853.6809941768801,118.12307957632893,44.96202017348662,0
199.47788256434802,338.77066396597155,1687.6875564028624,71.6007681794713,660.7744347732462,127.92925082331875,40.00787380055729,0
175.52282366239,347.8026053518833,1786.5403845132573,73.76231248594357,861.2556420713687,129.10938337479666,55.28120463512407,0
192.1752294444888,296.4647035470462,1888.6981093278725,73.94652695552205,905.2189302995425,115.65503175261854,55.14245297189316,0
150.3892697486997,333.61404286527994,1884.7375921909368,70.86266186196332,577.706428666716,132.45596623661314,64.61902493262204,0
152.3563696924592,351.58774106390246,1746.4042409599776,75.2107647614963,883.9122972137266,104.44123580601565,51.17899757316341,0
194.0144631371917,345.4271132798101,1636.116859442488,72.7027049745902,790.8435991745354,92.03846951771784,60.74913788248546,0
171.45494707326932,441.98356372149277,1883.1495006948585,78.04760351221444,784.9421982966455,128.40686662438208,37.52522654137662,0
177.5130863303389,456.7992052432795,2060.459085872451,81.59710194039457,1052.0073416429868,137.2081262827425,60.02578082335367,1
188.55780881389833,339.56686166381667,1737.2597414454285,75.80472762940558,899.3309810318992,104.50531161452204,55.44809301099735,0
189.37105557012404,354.5973564632405,1882.5517652107333,67.5918615876185,719.4369420571912,113.60602690983323,59.95883184261226,0
166.12987670855438,369.6918764775215,1790.419412231326,73.1732309385238,840.9516729639395,141.26000075151526,63.66546331876141,0
184.87504960803295,299.62347733175466,1592.589274455206,76.62822310697047,870.6681310207034,103.97126890976446,52.15626666042077,0
201.36943111978076,329.3395703135667,1843.0936141554546,73.61732525475306,697.6487929662803,121.53135937332122,49.78271970210444,0
209.62911095317946,319.01392574951745,1883.492499851633,80.00785688947713,924.2851734795383,126.31768625496339,52.35055684758281,0
214.6462321081989,384.92226400370976,1673.2019302533647,72.03367267050811,756.9030482760746,120.59747652334701,37.050333344946566,0
195.55534778169852,352.50793212946854,1950.5214436316496,76.68484497794601,707.1770283232117,146.94141968478553,51.76266504267172,0
182.61528375823087,351.70524097750985,1859.5547403440971,69.09340759017398,833.153866358291,116.76366564978268,41.49831558525292,0
180.64215347941868,323.36489155518257,1848.7327078236876,86.28736537732354,828.4300968536077,125.6632028034878,42.786435075824265,0
176.4154674910049,395.1596440384807,1946.3984924723761,68.89302753226441,839.9218080574195,103.29595752577684,54.196610337457216,0
214.3759000609972,341.39022173695383,1896.3475719750743,64.37071508633665,957.3494914330133,112.88872827079547,48.385591698151956,0
148.4876134565877,412.6311812481302,1929.872550476973,69.05364570468002,756.7877156742022,122.45337017092902,60.138017200706386,0
178.2581165789498,295.99603527494315,1963.1181930222697,71.39485792110013,806.3596850473159,115.09961117119575,45.74303156678122,0
176.6614413978287,306.28419035605003,2088.751920260378,65.10949329232987,810.935936266177,119.70509719372369,44.718543260360995,0
181.35158138977783,379.81995626099933,1593.5935002640279,82.6083749253297,815.6745651555175,131.5016143839468,61.91511154143145,0
201.7057400889182,384.87737466077806,1972.4065261436726,63.200455640217776,668.741231177054,101.46563851006974,51.45927809608507,0
181.3309163171841,331.3692734056769,1798.6599198162044,68.89082004697798,874.1101398266597,96.54294749691493,55.179257927912694,0
167.55585109410563,368.34236544848676,1774.673612219555,61.364512281920696,796.0810809551239,99.53769211854464,48.813634295952056,0
176.20152317955487,348.8766769958387,1664.4181065628688,67.74987916143853,667.1306499358334,166.75056361985878,59.56138003286808,0
178.58639236695856,299.0152639193798,1559.0614772556926,75.9642355925884,735.007907315477,125.26369454715153,39.068007500402565,0
164.41035206549162,341.6387097589032,1673.4285032212915,69.3010584849352,719.7216472396733,130.44496322102572,58.47830100971727,0
170.75296414670865,410.65760402357614,2088.674405551886,76.43853128391956,862.650922821796,101.3739328177295,57.29464696117341,0
168.44211783844688,312.75706048231586,1917.7431433031877,67.85090808896236,813.1750095855775,135.47119594411058,56.46957467808057,0
189.07931158617393,302.22538077102166,1944.9194521506158,66.11105116149565,803.7580957039598,125.72944550227213,43.027942177648804,0
203.54823777955386,328.6075464712577,1928.8569087266603,68.15678597519266,711.2463175648606,115.4982736052248,48.97643361253408,0
211.58371005963264,268.73521725347894,1627.6261064192047,67.58709533324962,806.5224223385192,150.60740121486805,49.585533585610435,0
143.84606280450134,408.64811278502725,1870.454507922803,70.67962015004069,796.1857854708902,116.34375079597076,50.966188655010754,0
188.57512876923226,312.3911516429713,1780.1848180780312,67.33387224655333,720.4052444946936,133.02101847668766,60.71961512831997,0
173.31087655288246,328.4673518855368,1838.473796766531,74.12124068727594,877.2273689794221,139.34858290142506,59.797270993762865,0
198.17202719784223,298.523702378545,1713.0839871627452,69.1806266172377,763.9649089739318,89.52100214934444,51.3356891009628,0
190.2244362909507,338.01387743778537,1955.0714162098463,80.65714375516171,806.2583051485469,102.92661825374621,58.9360493903068,0
177.9302346386808,322.05278256060683,2013.533920839755,64.5294383214061,719.1173850637396,111.41150022568142,49.2722086021954,0
161.78850232157103,346.18856851944264,2004.368736600032,76.5118370856766,797.5981241753223,117.49189744534496,49.75815104849326,0
194.8405780595898,345.4658400864077,1913.1965425758913,76.62287678297594,901.7937728227239,121.57294898912829,53.642454667470005,0
191.74518333605585,354.54992613944574,1634.1247226771823,77.70632984755184,936.8881248290296,131.29668451316664,67.910006785912,0
206.71568672640467,374.1174777502089,1716.424420942035,74.83485329791861,692.4484157373356,128.2378574134955,53.47490024326432,0
163.3326238810119,350.439420541101,1812.8057072403883,72.22069448332796,919.8736220520259,113.90431177894396,55.06478249079087,0
180.12033360872144,383.05629239573034,1907.7521830341245,69.60917537741923,864.0334686332171,151.04056727443333,54.63291124691633,0
169.44164725351374,394.398785724228,1578.428555233136,82.2988294966987,747.3851112966025,136.35249050535992,60.87221235337743,0
188.61642006015765,370.5279924430872,1732.5774855345444,74.51825143762026,719.5914888923699,123.07846637554466,55.066938026051616,0
162.46278443664823,373.09610310077,1987.3534045310244,81.72381118825245,992.8995231711747,99.30029001144456,50.68821193376725,0
200.51673685770479,374.12027413706704,1887.179821799138,75.49836637676431,726.4015911141042,112.59626623007898,51.05945198430594,0
184.88208777956703,350.56288331494017,1827.9079265478283,61.37494937548492,691.0200416106032,136.81506610374453,63.60615594965721,0
195.8669447039985,361.6016158593414,1782.5600032034451,70.71341057367164,812.6346679067757,124.5044015616177,62.560646820943816,0
168.44922225288698,327.582021247877,1461.1179183633583,71.44021582884176,880.1367376011871,87.41702790216617,54.42817205070407,0
176.67684316100537,364.77432238799616,1642.4741820478935,70.52359763639974,802.6597213075729,104.06839336864341,51.26649161818812,0
215.70336804144262,318.0477702042807,1853.5134435462537,67.72582541533609,790.1859023108224,129.49800652063965,61.11428953896011,0
176.60560407159244,427.4152473411644,1618.0921801436116,61.404480298913334,929.7539302364185,130.097424075622,47.45976586217842,0
192.28198354225248,314.750462102558,1907.117062282995,68.50618290592593,712.8593503889358,138.5451474391641,59.31907989799386,0
216.73827056642628,413.61809191664094,1959.049080716954,75.0550097991263,932.1593469954671,128.49602028988866,74.80334511678353,0
157.75177056033164,279.60737169218135,1785.6174596151043,73.55704673725337,816.4284545801166,118.38749768353912,62.320628194993766,0
220.5946164858464,439.34289671857005,2011.9778197930573,81.02585101107962,944.6699657115099,134.40307408924656,59.29940326446966,1
158.56074895419562,334.95583237761673,1928.135979086525,64.65167278964847,867.5656687773184,117.26316135408199,48.8573078994943,0
231.95347453191664,294.12151768995477,1627.2609699888067,74.95441036745818,689.3790715125739,116.15211663986099,49.47916073558294,0
196.07170038757204,369.0814050890583,1652.835094879768,56.6348486458935,867.4675913539983,130.09481136246717,53.2718563575253,0
207.18375150480873,363.21159782466367,1971.121918404207,76.3388776026309,939.9803135557037,131.5100804658086,60.05527733246339,0
172.72833419386401,369.99152417183194,1686.6688921889208,75.56534640925793,945.6506077764577,140.68330049409315,47.913110268954334,0
194.0390725244254,394.78002723211665,1708.764040599407,71.9613685944716,842.2414943755618,107.13981371168738,54.05148677622853,0
192.6396296752279,409.20396814855667,1744.9981809524218,79.40867797271063,877.8992234745066,97.85734840032197,42.696060451443365,0
155.6821815179174,381.38754864526743,1891.611323369429,78.05874453598078,780.9853089275776,109.81983507156032,62.17053452941139,0
176.70124449207563,354.9496005764556,1894.1240845007767,68.69421635693179,833.842877978432,132.64175736759546,71.31971328057568,0
182.20791451224437,321.88980160715187,1812.8998597507823,77.05390692002868,857.58623847451,125.3700365129119,38.45058436891338,0
173.28785263762708,422.3565816833108,2046.6452565350537,66.78044112705267,679.1021850803277,133.61393353963493,45.787965509012444,0
182.33371618281456,357.2525687144568,1671.6710320637137,71.85529133842617,738.1443906525699,122.04387459380239,50.47849577415291,0
199.36556709182963,394.83362605612666,1926.4761465034003,73.59145601326557,882.1140544437775,117.13340685330135,67.0256113122455,0
172.7347870486239,366.30913478472155,1752.5812692047268,67.952412714347,678.5307881968007,105.69338940952369,43.53564184025057,0
176.90941035862394,330.33377540138065,1959.8966444614703,65.27264451033552,703.6786468931152,135.68745887641046,57.51676001624915,0
142.1610749337618,391.351446717556,1774.282525276831,73.7578539148123,953.1460326883025,118.61949311408026,58.76683595530819,0
208.66429013212345,306.61557510255045,1672.096032804777,71.79041008912614,795.7325630202618,108.10419335804137,55.36446256890876,0
184.57540057857875,358.4345840835235,1953.9284502160297,67.12381844123682,773.7806066666589,133.59015641355913,62.64666858464707,0
198.6167645270106,357.7272631925279,2047.216824273582,70.25613659399349,708.2429817386857,138.3863467308543,46.42971858621495,0
168.18585972073026,339.90503500062067,2044.110200919703,69.05059334223097,825.974532258308,122.21937698137188,52.03856791503944,0
196.70222491829156,341.53064789822423,1799.712239998642,68.64425602434665,890.3664683381967,120.62781713673716,56.436498990183246,0
214.41539662331968,349.97747611508163,1691.5146471088742,72.8944585585259,728.913230019443,113.20696971931298,59.58262498710124,0
185.46408045704246,341.39403336915484,1883.6363764237224,75.04445258288516,900.4461892735507,118.4102730001682,51.424940787136194,0
176.8672420468382,372.04766914806777,1597.436787291692,73.68124123176185,848.0596130307806,118.71640980317062,44.37849378049145,0
169.41014581872395,305.84045458513356,1463.5758567584348,76.90536399345916,612.0023027804307,110.07631673364656,51.91297509795803,0
193.06489766562453,376.4779035772207,1929.9549352477559,73.83572188443102,849.8913679689321,118.64984611614571,49.54562246901717,0
151.914618038185,394.7758864799352,1549.9863100514644,74.39919518451109,755.2610853284004,110.7567413103665,38.766690249373916,0
206.13884228733218,410.1163058659049,2004.638047276975,68.28345753939126,1053.4190095766771,169.70397725015653,56.92767921815441,1
233.56105844649812,414.1096956229539,2256.666475871384,72.61375560614849,831.6511789131139,138.55847505286147,50.863628443489944,1
183.95580163883704,336.97207559705083,1535.8065893036182,80.11793588986443,707.0951836221923,119.76331619440559,60.130571107722844,0
160.20923759936272,240.01295921477697,1589.024905948165,59.30396041252168,819.5393394584457,137.2533563774618,52.007910410077805,0
181.73011083842923,334.3109594831887,1696.4505631233337,68.87979280060395,847.9861420368521,105.57459001869606,52.6574760081095,0
137.41604221599965,369.4079292591083,1718.7599547849118,77.09405621603372,714.0245038646586,111.620036594347,51.19590001289772,0
194.80028472608672,458.15940429117546,1753.159770809002,72.12885096847495,849.7952837407572,110.6790484241395,45.771386946544304,0
165.75325871174581,353.30872807452755,1650.7840321457033,66.06776010903721,888.8123292706142,130.68645177739555,47.37242007951673,0
148.2086501338206,385.1581611080357,1550.7742620392235,71.72962411981045,783.4720591546003,113.06131729069374,42.787234133082265,0
169.38046990888571,358.45840609455666,2135.8247499621634,73.89679459833556,910.5861956717172,134.69893664545782,60.11294218426681,0
192.51180787934675,421.4127357689891,1979.450922805537,80.59554535011465,823.1070681327501,149.53838725233243,71.66878595279735,0
180.0598658239991,377.3615165246953,1790.2431490921786,63.590971216861604,816.7743447273192,108.85618848136446,66.2975470266633,0
248.2619460696893,420.659682799072,2373.161442986555,81.17880911968518,877.5499808055075,152.2054613169764,66.23505765927844,1
178.6403948803119,359.8148403598133,1794.7981124972116,69.19550454578086,696.8531842078439,125.64606857230842,58.70359207794976,0
162.81415074233524,424.4927024557952,2195.21111316225,69.20149864425093,707.633150845894,107.3627693614691,48.00832919901694,0
173.82653888907174,307.4210901549531,1744.444408550834,73.56618263687359,730.5901095818361,99.86468493800697,41.56461012008573,0
187.36713225401317,346.3651628149615,1835.2679914727498,80.7977363472465,814.178411621449,105.46570566488703,56.44804429384677,0
196.47506263752365,346.53181196631505,1531.9910109232635,74.34434801270942,817.5151077657308,150.58160533226828,53.62312454841303,0
211.46709804950484,340.54214320141944,1963.7375429066208,71.17577809210118,720.5338298620251,143.16087072000786,65.862220402432,0
200.15021541973118,375.5974466320317,2157.579155697281,73.99489817369617,767.6114934126522,180.38736064090898,46.69365639722784,0
186.32988523346617,400.91531075018656,1885.7788773955065,71.32423196483792,802.2519928179363,118.78670319457302,56.96944225860348,0
236.1181188516052,395.60185718261494,2339.2740143444175,73.65744795134674,1051.28091542036,135.34366340586277,65.08850558303764,1
176.74668158910185,278.920534426957,2149.6537007337106,71.33827163321257,784.9402369317147,111.6304198718071,55.02628627559273,0
219.94593061495988,369.4037547398845,1765.1449140934844,77.6474115647396,813.9689478000964,125.07408335740818,54.80438545002714,0
166.49772095713078,347.4672056115616,1775.956058576547,80.78883233340412,873.6331598672489,128.8770152839651,58.795435518747354,0
163.4658990616621,352.2598676797293,2019.2698751320959,63.92759372954806,860.8920439845056,119.3275667350469,46.05532814138628,0
165.41426127252677,381.6136232713882,1913.9077813246115,57.65189987572522,860.2241458353417,132.6897626963519,44.20030516796177,0
203.42494186934638,355.65677893362175,1834.4190546687644,77.43162958436515,799.0967322431336,128.65327965897976,50.55179287421897,0
215.9512233328928,402.04633394608123,1776.89500251362,72.93570993385107,780.9590621696096,118.20762134340006,58.42797183194591,0
171.7932005330978,448.3297442294624,1694.043674682631,75.61631529911885,800.0837748866029,122.90564199202736,46.10277675139074,0
177.95206586777806,363.59234297961723,1731.7323998942,61.90877957100166,688.2501672573771,140.06051464353618,56.04040601754912,0
174.3440850170486,376.0616248257584,1689.6372014624521,71.06002530958389,880.841921626137,135.93971046047704,64.75896659320306,0
179.12029653673846,321.1406978025205,2358.9696409830703,78.97002554434339,952.6892061725187,127.4423946332079,68.97688039014083,1
209.10091152541423,351.2948040290812,1596.1684131115476,78.5216506633024,870.1464716851242,127.38887327467309,49.00483375268187,0
226.5316096882298,573.2364018947388,2180.69623938103,82.1343748740917,901.252328127934,159.3049065815196,51.81773236398948,1
157.0159200562341,282.8355828950513,1641.5601887563998,67.08772370666205,780.1397173894259,144.4656831586193,58.68240824972944,0
183.45175835444238,324.8651556752209,1389.070031656578,71.73693953472305,976.0882511003674,85.81966494831966,57.639962831991674,0
162.73309470521235,317.20984284916625,1676.3803917990786,73.20210677064046,902.4984451010057,140.8714976888297,57.00592495929062,0
184.6432264613344,406.04745100135585,1652.7135231073796,83.77910590799075,694.0806324215912,125.39738499430335,60.39777649000192,0
201.78434993421587,336.90778278979906,1929.4631277068033,73.79855749452054,710.2747150977873,101.771198035459,64.33253708083167,0
212.32419363302415,395.0941904656969,1789.3926612413306,72.29546666512509,751.3976767235667,103.17613482520315,46.18744975644155,0
136.39579871021053,361.6293271146729,1750.591269388096,62.553012060630394,797.5658268077885,120.22009750753655,53.96375691250086,0
217.7329788848035,352.9471631021108,2598.137958879208,87.23795443781948,878.2039719384674,129.40864456362416,51.3508378177906,1
205.9845659557213,372.532522940657,1894.9302485335932,67.7573751232368,815.1805248930121,106.64087554488623,54.23032110485779,0
173.21933848198876,295.0798793245784,2029.3970218450943,74.50406566773056,448.8708332108131,96.30421954208363,67.52616380363531,0
172.91678996932941,382.54875503692284,2353.937303324544,86.28325314463706,1017.1767216587465,144.71114276649973,57.89153069900786,1
182.19295509148017,309.2673787055497,1720.9720206019235,73.63800292135565,918.9992462337996,119.66590082048302,56.23842471979727,0
179.28778527619818,382.4694283998601,1784.883312608102,72.18279832200437,852.9716225192483,101.57114676132231,54.81461244611112,0
182.15760888686066,302.9519873342627,1771.6131455147413,66.71877503667402,804.1118283453674,105.78484495736434,52.05490772884917,0
222.58494224056597,357.69684471072725,1760.1959837528618,75.61137073589,772.2055063611044,116.83556580943979,67.40857123724555,0
204.83919993627623,338.79725492476496,1859.2216906719136,71.07194532596475,752.791163827405,123.7259109756981,57.00971037836953,0
207.2772445962782,378.994186862248,1816.1173054045973,79.59762339654593,792.3332400285715,122.7622045936736,54.482331240721784,0
202.25931783320527,366.29055574941873,1815.2730919654948,72.93733836086264,918.8125075950283,123.81286014836486,58.68969694963478,0
167.20496934500505,429.9005671121905,1740.420853512439,77.78984526282775,672.5619638975885,116.0657606847591,63.07034831393706,0
169.41121145267851,319.5923964552438,1749.8818899929538,65.37808895961555,527.3030338822648,126.31519953690828,58.23372108815179,0
182.0406259448115,393.62639744352526,1608.1935048334692,75.92596153364809,806.2112461221735,107.25538447296174,48.09863244596936,0
205.0345001713039,360.9145007210309,1809.5966567053283,79.34861882254273,811.613342431761,130.0056832137548,54.33719098665962,0
181.83040356346416,406.5005227984402,1838.9312648357309,72.3372728303393,869.1234900859384,121.1838781902484,63.729640724689304,0
130.38582980030918,355.6467607533056,1862.291953539818,68.46130610260032,893.7690341981356,114.72053356763237,55.81050554977061,0
187.71693105113002,287.3129163765821,1873.0227820723926,67.66573820038323,831.3624318446018,140.7906648057912,46.719982158873066,0
174.1244215969574,339.1642549171625,2053.1329559229957,71.7457669144536,755.2051364510759,121.76869004499046,51.94559068498258,0
192.87877586553716,321.8772367640879,1689.5590325192497,69.57599800248882,1054.3891591058812,135.47285662490552,64.1197758885034,0
169.75514541856924,287.2827833427801,1682.130559592584,72.36828297496098,844.8422620218275,121.73324284746697,62.41560334376496,0
203.80827126587488,315.520705787465,1723.5034235498615,76.49615535905555,791.7193081256219,127.8759616497591,41.340446202700036,0
169.9208451717878,351.4722199638782,1789.1381491754184,62.8902088521596,657.3020089524356,109.48811083621587,40.70668378483586,0
182.42355898598925,322.03912587584296,1609.2217223248672,74.30675055992853,729.3622475108821,131.9407592622949,47.28282061706729,0
206.19101369721054,318.8957628900693,2254.764362266595,73.59179613287367,773.768714989503,113.28871283715485,57.34927432921367,0
148.14411480556944,316.89663037061354,1683.7842006632459,69.81486346195,897.1645484763155,129.88080430525636,56.16688344659767,0
198.31860604559196,423.6502245770762,2020.3145616981874,67.07062512503727,684.6026519323472,139.63414734804695,64.61991823322049,0
174.9496533139407,338.545354565393,1638.156421942705,73.43690354821776,879.87743236984,84.39335919696862,51.55072604155578,0
171.3732112352098,341.4290022978214,1741.0420593620956,71.14940404434921,780.0772235244958,128.95396489234645,52.00674724488633,0
199.3493254585002,342.95147764152097,1797.0363210246223,74.43077655038192,850.5852272374037,113.68732730992089,60.849843215041936,0
185.85867646994583,366.0123963323869,1677.2594941622312,76.0338991527405,776.0661216648328,128.6429203401524,63.903601837538105,0
197.72787919135905,400.3111580347777,1666.2705817991946,68.80711904811488,877.591815492433,84.20937791453896,54.73189767471749,0
163.57226641551227,345.8016737599931,1703.3316352675924,69.02636328113002,729.9912286244244,116.20214181908392,57.109975858725285,0
158.47509599362465,286.7864272861786,1820.5309981034077,77.09753530100662,779.0148379535204,125.6569872646654,62.011240197897266,0
172.5617083735742,364.5810015197121,1728.823059957144,76.09035046637243,778.4775612591471,117.17785972292855,55.25383358828432,0
202.72097367110857,335.93901059426827,1754.328328838021,71.54855126946593,790.4699973026935,111.75769233658555,69.10688654184035,0
174.6832241616924,398.5153476689262,1851.066066525232,72.10599321756183,723.427773775348,113.41725990080074,56.85961156175923,0
198.48715514374868,410.0811700737252,1842.3131836252319,70.699617302725,738.5635653007879,133.10649381084295,65.37843008384401,0
190.82263221609062,338.4049753810052,1607.7223128407002,73.26224657296197,683.8635668987681,109.10295593206695,69.35650422705643,0
181.8425331686822,348.4117487061209,1651.941726819467,75.22074168575992,652.8276008158028,81.60125150546254,43.89292559208114,0
157.65231774020785,297.58813000938244,1838.2623065801638,71.42163578760275,601.6994785679333,119.38625757339912,48.752144390787436,0
187.30727484127536,367.58064577165715,1504.4977452042635,67.92856223463359,772.5017062769716,129.2140195203787,43.75080819347479,0
197.31937276834307,339.1841223161823,1615.9846898172545,68.57234193573474,872.3060550887615,116.60242131030316,50.970391223089486,0
172.33625357728025,363.6603474214721,1755.8146868007584,79.64280407146933,830.6276567092116,132.4774717814457,57.382595539892826,0
196.71615792628674,364.658045862862,1608.11190417371,72.87409663510404,763.5419991327592,119.78797111184058,59.07233574874793,0
196.93167971686808,348.7666994366326,1982.322362474654,67.4825873138808,995.8242202874326,112.88720076217892,66.97190518142705,0
141.2606613458917,313.8997397422683,1852.2304523917228,72.248703327223,825.8779266793871,111.87518610901657,46.92573976600498,0
191.72444662718556,407.54821929436923,1645.3196897340622,82.60040385525394,715.6126132545141,126.83370656004865,50.31039458736821,0
160.0429603351195,266.5988681328049,1964.8775990677966,71.11362669258,849.8941061183292,122.95995196419032,65.00287859613599,0
144.32777740571635,322.22944951007725,2035.2309670595748,78.20298273096536,697.5450198927147,136.1226026355391,53.50907196243429,0
253.60187394183862,408.2701745144485,2201.4436913450354,68.69045998501451,835.5596187950108,144.36397805870894,68.20017214093578,1
174.6722501998209,370.12194673507463,2025.1853795740815,69.672066102057,677.0045640698687,123.3177972801175,48.046592730154785,0
181.44067146465156,323.49194366578945,1917.1771807835612,74.15527246299825,717.0404876273026,126.30300760294881,53.49833550886562,0
179.1112766459129,328.24868782589107,1849.111664279631,69.49185721814048,690.5206853182091,123.7877986547582,38.834081089268665,0
171.8584352729935,359.2512809097346,2026.4806024680472,81.95493439944319,873.779835293755,129.0934530882652,54.98126889450433,0
188.23943164253507,344.34389316698486,1882.7932344458397,73.3459289441383,766.4332925879198,117.54633896966524,65.25032284935764,0
179.89756266559857,261.43250515827987,1827.6550060763495,72.14519785752645,882.9099394047183,117.43958780671696,44.700873495075236,0
157.5446313545801,382.94883708175166,1644.8833290705434,73.53554181291211,788.4822312623096,116.84916340502701,46.54132925218668,0
190.58826814251444,319.99993055005956,1891.6261546705034,70.05097244289624,887.429729447417,104.45608067896848,68.11951205492478,0
142.80329186908745,352.7068503225084,1621.4274367967466,70.6081677984945,748.1265500025276,107.64456035143,58.51079053308344,0
151.03745481169904,352.2564626867828,1802.8486779960162,74.13223708099137,817.505549683744,122.91156162073248,64.87032326250855,0
176.90988641500198,413.1107281972754,1708.485170091433,69.7606679411177,657.461400071912,114.5979290463448,66.90358348637456,0
221.53961058107507,366.58465140106813,1646.2231208333737,70.53647917789256,795.9554371316289,120.85691420180342,53.82920220927624,0
222.83295201740924,333.2460502429985,2021.9385560476403,77.30759385206878,857.4897300312842,98.9782327841373,44.64576040298929,0
174.49715497546632,332.40049181881164,1580.631392271877,73.41643399075323,832.4192073045145,114.93244002974606,64.33237364597767,0
197.73518108809478,316.66949633851016,1565.4442322185278,69.17598324448787,873.4516980166267,118.34318983038429,60.83213802290032,0
226.7791574209194,428.0302494689721,1910.3213253730323,74.76445511027508,890.3789583325079,140.15751111439263,55.258009818020156,1
178.79496307197425,454.1450519500164,1761.6265298636126,70.82524648112715,770.7394624761976,105.98869893873606,53.763584870504594,0
159.18912121684932,271.8873787980701,1586.69223507898,71.4870702689571,618.14578959031,120.96851961581086,44.23683789313848,0
161.54227116209466,338.81292675468427,1931.1513642669581,67.64813162854459,924.0941706313808,107.52169575504276,64.4949635912452,0
180.29055763875138,425.7219554169018,1557.265909572241,73.49215618087533,742.4842374504349,112.16834276783719,45.65342468113119,0
186.80419953736677,325.4366089862253,1975.4619271478275,72.5634560020777,887.9481393830124,131.12049796396357,56.27773107516432,0
155.16488942243214,289.11202899234286,1840.131042918983,72.5324309730134,743.5847032856539,98.58249550630026,50.60622785152023,0
226.19688844180155,335.1715846210758,1916.3628450674864,75.97935994011097,838.4939270939631,113.82497381284509,62.48016152586068,0
180.53170682652197,349.697308134754,1951.749062055997,71.93444284501665,763.691211331665,104.25637760197566,60.075196729290695,0
